Workrequest_ID,Title,Property_ID,Destination,Contractor,Date,Status,Priority,Description,Workreport_ID
w615,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep613
w616,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep614
w617,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep615
w618,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep616
w619,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep617
w620,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep618
w621,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep619
w622,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep620
w623,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep621
w624,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep622
w625,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep623
w626,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep624
w627,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep625
w628,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep626
w629,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep627
w630,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep628
w631,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep629
w632,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep630
w633,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep631
w634,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep632
w635,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep633
w636,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep634
w637,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep635
w638,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep636
w639,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep637
w640,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep638
w641,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep639
w642,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep640
w643,Slá og reita arfa af moldarhúsum,FF14,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep641
w644,Gluggaþvottur,FN11,Greenland - Nuuk,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w645,Gluggaþvottur,FN11,Greenland - Nuuk,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w646,Gluggaþvottur,FN11,Greenland - Nuuk,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w647,Gluggaþvottur,FN13,Greenland - Nuuk,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w648,Gluggaþvottur,FN13,Greenland - Nuuk,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w649,Gluggaþvottur,FN13,Greenland - Nuuk,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w650,Gluggaþvottur,FF1,Faroe Islands - Tórshavn,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w651,Gluggaþvottur,FF1,Faroe Islands - Tórshavn,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w652,Gluggaþvottur,FF1,Faroe Islands - Tórshavn,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w653,Gluggaþvottur,FF2,Faroe Islands - Tórshavn,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w654,Gluggaþvottur,FF2,Faroe Islands - Tórshavn,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w655,Gluggaþvottur,FF2,Faroe Islands - Tórshavn,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w656,Gluggaþvottur,FF3,Faroe Islands - Tórshavn,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w657,Gluggaþvottur,FF3,Faroe Islands - Tórshavn,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w658,Gluggaþvottur,FF3,Faroe Islands - Tórshavn,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w659,Gluggaþvottur,FF4,Faroe Islands - Tórshavn,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w660,Gluggaþvottur,FF4,Faroe Islands - Tórshavn,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w661,Gluggaþvottur,FF4,Faroe Islands - Tórshavn,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w662,Gluggaþvottur,FS1,Faroe Islands - Tórshavn,nei,12/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w663,Gluggaþvottur,FS1,Faroe Islands - Tórshavn,nei,19/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w664,Gluggaþvottur,FS1,Faroe Islands - Tórshavn,nei,26/12/2021,closed,Now,Einusinni í viku þarf að þrífa glugga á öllum ofantöldum fasteignum. Öll hús nema igloo kafbáturinn og moldarhúsin en ekkert af þeim er með glugga.,None
w665,bla,FS2,Svalbard - Longyearbyen,já,01/01/2021,completed,Emergency,do it,wrep642
w666,Gluggaþvottur,FS11,Svalbard - Longyearbyen,Yes,02/06/2021,closed,ASAP,Þvo fuglaskítinn takk.,
